Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2.01407E+12,1-Jul-14,3-Jun-14,MAF,Midland International Airport,UAL  ,Property Damage,Checked Baggage,Clothing,$200.00 ,Approve in Full
2.01407E+12,21-Jul-14,6-Jul-14,SJU,Luis Munoz Marin International,Jet Blue,Property Damage,Checked Baggage,Other,$200.00 ,Approve in Full
2.01409E+12,14-Aug-14,28-Jun-14,EWR,Newark International Airport,UAL  ,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Approve in Full
2.01409E+12,29-Aug-14,27-Aug-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$200.00 ,Approve in Full
2.0141E+12,23-Sep-14,18-Jul-14,SAN,San Diego International,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$200.00 ,Approve in Full
2.0141E+12,17-Oct-14,2-Oct-14,AUS,Austin-Bergstrom International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$200.00 ,Approve in Full
2.01411E+12,29-Oct-14,23-Oct-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$200.00 ,Approve in Full
2.01411E+12,3-Nov-14,24-Oct-14,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Clothing,$200.00 ,Approve in Full
2.01403E+12,10-Mar-14,16-Feb-14,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$199.99 ,Approve in Full
2.01405E+12,13-May-14,23-Mar-14,PSP,Palm Springs International,Alaska Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$199.99 ,Approve in Full
2.01401E+12,7-Jan-14,27-Dec-13,TYS,"Mcghee Tyson ,Knoxville",KLM Royal Dutch Airlines,Property Damage,Checked Baggage,Clothing,$199.95 ,Approve in Full
2.01405E+12,15-May-14,22-Apr-14,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checkpoint,Personal Accessories,$199.95 ,Approve in Full
2.01407E+12,8-Jul-14,19-Jun-14,PHL,Philadelphia International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$199.95 ,Approve in Full
2.01402E+12,31-Jan-14,24-Nov-13,DEN,Denver International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Clothing,$199.00 ,Approve in Full
2.0141E+12,14-Oct-14,28-Sep-14,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Other,$199.00 ,Approve in Full
2.01401E+12,14-Jan-14,23-Dec-13,LAX,Los Angeles International Airport ,Air Canada,Property Damage,Checkpoint,Computer & Accessories,$198.33 ,Settle
2.01405E+12,7-May-14,2-Apr-14,BOS,Boston (Logan) International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$198.00 ,Approve in Full
2.01408E+12,28-Jul-14,3-Jul-14,PIT,Pittsburgh International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$198.00 ,Settle
2.01406E+12,19-Jun-14,10-Jun-14,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checkpoint,Travel Accessories,$195.61 ,Approve in Full
2.01408E+12,23-Jul-14,14-Apr-14,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$195.44 ,Approve in Full
2.01404E+12,7-Apr-14,11-Mar-14,AUS,Austin-Bergstrom International Airport,British Airways  ,Property Damage,Checked Baggage,Clothing,$195.32 ,Settle
2.01406E+12,5-Jun-14,31-May-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$195.00 ,Settle
2.01407E+12,10-Jul-14,27-Jun-14,STX,Henry E. Rohlsen,American Airlines  ,Property Damage,Checked Baggage,Food & Drink,$195.00 ,Approve in Full
2.01411E+12,29-Oct-14,26-Oct-14,MIA,Miami International Airport,TAM airlines,Property Damage,Checked Baggage,Other,$195.00 ,Approve in Full
2.01405E+12,13-May-14,16-Dec-13,KOA,Kona International,Alaska Airlines  ,Property Damage,Checkpoint,Jewelry & Watches,$194.53 ,Settle
2.01408E+12,23-Jul-14,9-Jul-14,JNU,Juneau International,Alaska Airlines  ,Property Damage,Checkpoint,Travel Accessories,$194.39 ,Approve in Full
2.01401E+12,14-Jan-14,16-Oct-13,SAN,San Diego International,Southwest Airlines  ,Property Damage,Checkpoint,Other,$193.98 ,Settle
2.01404E+12,8-Apr-14,6-Apr-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$193.94 ,Settle
2.01407E+12,27-Jun-14,9-Jun-14,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$193.77 ,Settle
2.01405E+12,5-May-14,10-Mar-14,HNL,Honolulu International Airport,All Nippon Airways  ,Property Damage,Checkpoint,Home Decor,$193.76 ,Settle
2.01404E+12,23-Apr-14,13-Apr-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Personal Accessories,$193.06 ,Settle
2.01409E+12,22-Aug-14,30-Jul-14,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$192.88 ,Settle
2.01404E+12,2-Apr-14,20-Dec-13,DCA,Ronald Reagan Washington National Airport,AirTran Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,$192.57 ,Settle
2.01403E+12,13-Mar-14,11-Jan-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Clothing,$192.28 ,Approve in Full
2.01409E+12,2-Sep-14,29-Aug-14,HNL,Honolulu International Airport,Hawaiian Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$192.16 ,Approve in Full
2.01406E+12,27-May-14,25-Apr-14,ACY,Atlantic City International,Spirit Airlines,Property Damage,Checkpoint,Household Items,$192.07 ,Approve in Full
2.01406E+12,27-May-14,17-Mar-14,BRO,Brownsville/South Padre International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$192.00 ,Approve in Full
2.01406E+12,2-Jun-14,28-May-14,MKE,General Mitchell International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$190.83 ,Settle
2.01405E+12,28-Apr-14,13-Apr-14,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$190.71 ,Approve in Full
2.01403E+12,25-Mar-14,14-Mar-14,LGA,LaGuardia ,American Airlines  ,Property Damage,Checkpoint,Clothing,$190.53 ,Approve in Full
2.01401E+12,18-Jan-14,8-Oct-13,IAH,Houston - George Bush Intercontinental Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,$190.00 ,Approve in Full
2.01402E+12,10-Feb-14,31-Jan-14,DCA,Ronald Reagan Washington National Airport,USAir  ,Passenger Property Loss,Checkpoint,Personal Accessories,$190.00 ,Approve in Full
2.01403E+12,25-Mar-14,22-Mar-14,RSW,Southwest Florida International,Delta Air Lines  ,Property Damage,Checkpoint,Travel Accessories,$189.99 ,Approve in Full
2.01404E+12,23-Apr-14,12-Apr-14,RSW,Southwest Florida International,USAir  ,Property Damage,Checkpoint,Personal Accessories,$189.99 ,Approve in Full
2.01409E+12,29-Aug-14,28-Jul-14,LAS,McCarran International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$189.96 ,Approve in Full
2.01408E+12,11-Aug-14,22-Mar-14,CMH,Port Columbus International,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$189.82 ,Settle
2.01403E+12,11-Mar-14,6-Mar-14,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$189.49 ,Settle
2.01401E+12,2-Jan-14,26-Nov-13,DFW,Dallas-Fort Worth International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$189.48 ,Settle
2.01401E+12,9-Jan-14,23-Dec-13,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Computer & Accessories,$189.37 ,Settle
2.01404E+12,23-Apr-14,27-Mar-14,MDT,Harrisburg International,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$188.68 ,Approve in Full
2.01402E+12,25-Feb-14,30-Jan-14,CVG,Cincinnati/Northern Kentucky International,UAL  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$186.77 ,Approve in Full
2.01407E+12,7-Jul-14,24-Jun-14,MKE,General Mitchell International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$186.38 ,Settle
2.01405E+12,7-May-14,11-Apr-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Home Decor,$186.32 ,Approve in Full
2.01401E+12,14-Jan-14,20-Dec-13,SEA,Seattle-Tacoma International,Alaska Airlines  ,Property Damage,Checked Baggage,Other,$185.00 ,Approve in Full
2.01403E+12,4-Mar-14,27-Feb-14,EWR,Newark International Airport,UAL  ,Property Damage,Checkpoint,Travel Accessories,$185.00 ,Settle
2.01403E+12,6-Mar-14,24-Feb-14,PBI,Palm Beach International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$185.00 ,Approve in Full
2.01405E+12,8-May-14,8-Apr-14,IAD,Washington Dulles International,Virgin America,Property Damage,Checked Baggage,Baggage/Cases/Purses,$185.00 ,Approve in Full
2.01408E+12,15-Jul-14,20-May-14,MEM,Memphis International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Other,$185.00 ,Approve in Full
2.01409E+12,2-Sep-14,20-Jul-14,IPT,Williamsport Lycoming Regional,USAir  ,Property Damage,Checked Baggage,Personal Electronics,$184.56 ,Settle
2.01406E+12,10-Jun-14,26-May-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$184.44 ,Approve in Full
2.01404E+12,11-Apr-14,7-Apr-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$183.79 ,Settle
2.01402E+12,10-Feb-14,25-Dec-13,MCO,Orlando International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$183.75 ,Settle
2.01406E+12,10-Jun-14,31-May-14,IAH,Houston - George Bush Intercontinental Airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$183.00 ,Approve in Full
